path,filename,modified_time,time_col,lat_col,lon_col,channel_col,channel_min,channel_max,cable_col,cable_values,n_rows_window,n_matched_ais,csv_time_min,csv_time_max,median_km,mean_km,p90_km,min_km
D:\DAS\_ship_position_estimation_from_das\run_20260613_064830\tables\groundtruth_ais_projected_to_das.csv,groundtruth_ais_projected_to_das.csv,2026-06-13 09:49:02,time_utc,gt_cable_lat,ais_lon,gt_channel,13949.0,14219.0,gt_cable,south,49,49,2021-11-01 17:48:45+00:00,2021-11-01 18:12:04+00:00,0.25614132896508107,0.36869605503450414,0.6646914264566784,0.04147576492629658
D:\DAS\_ship_position_estimation_from_das\run_20260613_061622\tables\groundtruth_ais_projected_to_das.csv,groundtruth_ais_projected_to_das.csv,2026-06-13 09:16:42,time_utc,gt_cable_lat,ais_lon,gt_channel,13949.0,14219.0,gt_cable,south,49,49,2021-11-01 17:48:45+00:00,2021-11-01 18:12:04+00:00,0.25614132896508107,0.36869605503450414,0.6646914264566784,0.04147576492629658
D:\DAS\_ship_position_estimation_from_das\run_20260612_161047\tables\groundtruth_ais_projected_to_das.csv,groundtruth_ais_projected_to_das.csv,2026-06-12 19:11:16,time_utc,gt_cable_lat,ais_lon,gt_channel,13949.0,14219.0,gt_cable,south,49,49,2021-11-01 17:48:45+00:00,2021-11-01 18:12:04+00:00,0.25614132896508107,0.36869605503450414,0.6646914264566784,0.04147576492629658
D:\DAS\_ship_position_estimation_from_das\run_20260612_141130\tables\groundtruth_ais_projected_to_das.csv,groundtruth_ais_projected_to_das.csv,2026-06-12 17:12:00,time_utc,gt_cable_lat,ais_lon,gt_channel,13949.0,14219.0,gt_cable,south,49,49,2021-11-01 17:48:45+00:00,2021-11-01 18:12:04+00:00,0.25614132896508107,0.36869605503450414,0.6646914264566784,0.04147576492629658
D:\DAS\_ship_position_estimation_from_das\run_20260612_072332\tables\groundtruth_ais_projected_to_das.csv,groundtruth_ais_projected_to_das.csv,2026-06-12 10:24:26,time_utc,gt_cable_lat,ais_lon,gt_channel,13949.0,14219.0,gt_cable,south,49,49,2021-11-01 17:48:45+00:00,2021-11-01 18:12:04+00:00,0.25614132896508107,0.36869605503450414,0.6646914264566784,0.04147576492629658
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\groundtruth_ais_projected_to_das.csv,groundtruth_ais_projected_to_das.csv,2026-06-21 13:49:50,time_utc,gt_cable_lat,ais_lon,gt_channel,13952.0,14219.0,gt_cable,south,49,49,2021-11-01 17:48:45+00:00,2021-11-01 18:12:04+00:00,0.25614132896508107,0.36880410902414223,0.665038044043847,0.04147576492629658
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\groundtruth_ais_projected_to_das.csv,groundtruth_ais_projected_to_das.csv,2026-06-19 14:48:50,time_utc,gt_cable_lat,ais_lon,gt_channel,13952.0,14219.0,gt_cable,south,49,49,2021-11-01 17:48:45+00:00,2021-11-01 18:12:04+00:00,0.25614132896508107,0.36880410902414223,0.665038044043847,0.04147576492629658
D:\DAS\_ship_position_estimation_from_das\run_20260618_165041\tables\groundtruth_ais_projected_to_das.csv,groundtruth_ais_projected_to_das.csv,2026-06-18 19:52:36,time_utc,gt_cable_lat,ais_lon,gt_channel,13952.0,14219.0,gt_cable,south,49,49,2021-11-01 17:48:45+00:00,2021-11-01 18:12:04+00:00,0.25614132896508107,0.36880410902414223,0.665038044043847,0.04147576492629658
D:\DAS\_ship_position_estimation_from_das\run_20260612_072332\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-12 14:30:58,time_utc,gt_cable_lat,gt_cable_lon,est_channel,19489.0,20231.0,est_cable,south,9110,9110,2021-11-01 17:48:00.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.25619099002405704,0.36952346115264734,0.6673504870598568,0.041594122939937625
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimated_ship_track_offcable_diagnostics_v12.csv,estimated_ship_track_offcable_diagnostics_v12.csv,2026-06-18 15:20:12,time_utc,est_cable_lat,est_ship_lon,est_channel,14164.0,14273.0,est_cable_lat,45.172517,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.25937012033879825,0.3845900289720085,0.8036570789262413,0.06080681638685698
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimated_ship_track_offcable_v12.csv,estimated_ship_track_offcable_v12.csv,2026-06-18 15:20:12,time_utc,est_cable_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.25937012033879825,0.3845900289720085,0.8036570789262413,0.06080681638685698
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimated_ship_track_offcable_v12.csv,estimated_ship_track_offcable_v12.csv,2026-06-18 15:20:12,time_utc,est_cable_lat,est_ship_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.25937012033879825,0.3845900289720085,0.8036570789262413,0.06080681638685698
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimated_ship_track_offcable_diagnostics_v12.csv,estimated_ship_track_offcable_diagnostics_v12.csv,2026-06-13 20:47:28,time_utc,est_cable_lat,est_ship_lon,est_channel,14164.0,14273.0,est_cable_lat,45.172517,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.25937012033879825,0.3845900289720085,0.8036570789262413,0.06080681638685698
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimated_ship_track_offcable_v12.csv,estimated_ship_track_offcable_v12.csv,2026-06-13 20:47:28,time_utc,est_cable_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.25937012033879825,0.3845900289720085,0.8036570789262413,0.06080681638685698
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimated_ship_track_offcable_v12.csv,estimated_ship_track_offcable_v12.csv,2026-06-13 20:47:28,time_utc,est_cable_lat,est_ship_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.25937012033879825,0.3845900289720085,0.8036570789262413,0.06080681638685698
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimated_ship_track_offcable_v15_3d.csv,estimated_ship_track_offcable_v15_3d.csv,2026-06-21 14:09:12,time_utc,est_cable_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.25937065528413106,0.38459009694083646,0.8036572691706317,0.06080699039261965
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimated_ship_track_offcable_v15_3d.csv,estimated_ship_track_offcable_v15_3d.csv,2026-06-21 14:09:12,time_utc,est_cable_lat,est_ship_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.25937065528413106,0.38459009694083646,0.8036572691706317,0.06080699039261965
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimated_ship_track_offcable_diagnostics_v12.csv,estimated_ship_track_offcable_diagnostics_v12.csv,2026-06-21 14:09:10,time_utc,est_cable_lat,est_ship_lon,est_channel,14164.0,14273.0,est_cable_lat,45.172517,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.25937065528413106,0.38459009694083646,0.8036572691706317,0.06080699039261965
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\estimated_ship_track_offcable_v15_3d.csv,estimated_ship_track_offcable_v15_3d.csv,2026-06-19 15:07:18,time_utc,est_cable_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.25937065528413106,0.38459009694083646,0.8036572691706317,0.06080699039261965
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\estimated_ship_track_offcable_v15_3d.csv,estimated_ship_track_offcable_v15_3d.csv,2026-06-19 15:07:18,time_utc,est_cable_lat,est_ship_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.25937065528413106,0.38459009694083646,0.8036572691706317,0.06080699039261965
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\estimated_ship_track_offcable_diagnostics_v12.csv,estimated_ship_track_offcable_diagnostics_v12.csv,2026-06-19 15:07:16,time_utc,est_cable_lat,est_ship_lon,est_channel,14164.0,14273.0,est_cable_lat,45.172517,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.25937065528413106,0.38459009694083646,0.8036572691706317,0.06080699039261965
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-18 15:20:14,time_utc,est_cable_lat,est_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26064307528586095,0.37489677706281055,0.8061645711220026,0.06080681638685698
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-18 15:20:14,time_utc,est_cable_lat,est_ship_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26064307528586095,0.37489677706281055,0.8061645711220026,0.06080681638685698
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-13 20:47:30,time_utc,est_cable_lat,est_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26064307528586095,0.37489677706281055,0.8061645711220026,0.06080681638685698
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-13 20:47:30,time_utc,est_cable_lat,est_ship_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26064307528586095,0.37489677706281055,0.8061645711220026,0.06080681638685698
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-21 14:09:16,time_utc,est_cable_lat,est_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26064319991262536,0.37489683442861427,0.8061651612208618,0.06080699039261965
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-21 14:09:16,time_utc,est_cable_lat,est_ship_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26064319991262536,0.37489683442861427,0.8061651612208618,0.06080699039261965
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-19 15:07:20,time_utc,est_cable_lat,est_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26064319991262536,0.37489683442861427,0.8061651612208618,0.06080699039261965
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-19 15:07:20,time_utc,est_cable_lat,est_ship_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26064319991262536,0.37489683442861427,0.8061651612208618,0.06080699039261965
D:\DAS\_ship_position_estimation_from_das\run_20260612_072332\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-12 14:30:58,time_utc,gt_cable_lat,ais_lon,est_channel,19489.0,20231.0,est_cable,south,9110,9110,2021-11-01 17:48:00.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.2627055146728192,0.37028332794553004,0.6642131418713686,0.04147576492629658
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimated_ship_track_offcable_v15_3d.csv,estimated_ship_track_offcable_v15_3d.csv,2026-06-21 14:09:12,time_utc,est_cable_lat,est_cable_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimated_ship_track_offcable_diagnostics_v12.csv,estimated_ship_track_offcable_diagnostics_v12.csv,2026-06-21 14:09:10,time_utc,est_cable_lat,est_cable_lon,est_channel,14164.0,14273.0,est_cable_lat,45.172517,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimated_ship_track_offcable_diagnostics_v12.csv,estimated_ship_track_offcable_diagnostics_v12.csv,2026-06-21 14:09:10,time_utc,est_cable_lat,est_cable_lon,est_channel,14164.0,14273.0,est_cable_lat,45.172517,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimated_ship_track_projected_on_cable_v12.csv,estimated_ship_track_projected_on_cable_v12.csv,2026-06-21 14:08:58,time_utc,est_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimated_ship_track_projected_on_cable_v12.csv,estimated_ship_track_projected_on_cable_v12.csv,2026-06-21 14:08:58,time_utc,est_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimated_ship_track_projected_on_cable_v12.csv,estimated_ship_track_projected_on_cable_v12.csv,2026-06-21 14:08:58,time_utc,est_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\estimated_ship_track_offcable_v15_3d.csv,estimated_ship_track_offcable_v15_3d.csv,2026-06-19 15:07:18,time_utc,est_cable_lat,est_cable_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\estimated_ship_track_offcable_diagnostics_v12.csv,estimated_ship_track_offcable_diagnostics_v12.csv,2026-06-19 15:07:16,time_utc,est_cable_lat,est_cable_lon,est_channel,14164.0,14273.0,est_cable_lat,45.172517,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\estimated_ship_track_offcable_diagnostics_v12.csv,estimated_ship_track_offcable_diagnostics_v12.csv,2026-06-19 15:07:16,time_utc,est_cable_lat,est_cable_lon,est_channel,14164.0,14273.0,est_cable_lat,45.172517,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\estimated_ship_track_projected_on_cable_v12.csv,estimated_ship_track_projected_on_cable_v12.csv,2026-06-19 15:07:04,time_utc,est_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\estimated_ship_track_projected_on_cable_v12.csv,estimated_ship_track_projected_on_cable_v12.csv,2026-06-19 15:07:04,time_utc,est_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\estimated_ship_track_projected_on_cable_v12.csv,estimated_ship_track_projected_on_cable_v12.csv,2026-06-19 15:07:04,time_utc,est_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimated_ship_track_offcable_diagnostics_v12.csv,estimated_ship_track_offcable_diagnostics_v12.csv,2026-06-18 15:20:12,time_utc,est_cable_lat,est_cable_lon,est_channel,14164.0,14273.0,est_cable_lat,45.172517,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimated_ship_track_offcable_diagnostics_v12.csv,estimated_ship_track_offcable_diagnostics_v12.csv,2026-06-18 15:20:12,time_utc,est_cable_lat,est_cable_lon,est_channel,14164.0,14273.0,est_cable_lat,45.172517,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimated_ship_track_offcable_v12.csv,estimated_ship_track_offcable_v12.csv,2026-06-18 15:20:12,time_utc,est_cable_lat,est_cable_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimated_ship_track_projected_on_cable_v12.csv,estimated_ship_track_projected_on_cable_v12.csv,2026-06-18 15:20:00,time_utc,est_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimated_ship_track_projected_on_cable_v12.csv,estimated_ship_track_projected_on_cable_v12.csv,2026-06-18 15:20:00,time_utc,est_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimated_ship_track_projected_on_cable_v12.csv,estimated_ship_track_projected_on_cable_v12.csv,2026-06-18 15:20:00,time_utc,est_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimated_ship_track_offcable_diagnostics_v12.csv,estimated_ship_track_offcable_diagnostics_v12.csv,2026-06-13 20:47:28,time_utc,est_cable_lat,est_cable_lon,est_channel,14164.0,14273.0,est_cable_lat,45.172517,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimated_ship_track_offcable_diagnostics_v12.csv,estimated_ship_track_offcable_diagnostics_v12.csv,2026-06-13 20:47:28,time_utc,est_cable_lat,est_cable_lon,est_channel,14164.0,14273.0,est_cable_lat,45.172517,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimated_ship_track_offcable_v12.csv,estimated_ship_track_offcable_v12.csv,2026-06-13 20:47:28,time_utc,est_cable_lat,est_cable_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimated_ship_track_projected_on_cable_v12.csv,estimated_ship_track_projected_on_cable_v12.csv,2026-06-13 20:47:14,time_utc,est_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimated_ship_track_projected_on_cable_v12.csv,estimated_ship_track_projected_on_cable_v12.csv,2026-06-13 20:47:14,time_utc,est_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimated_ship_track_projected_on_cable_v12.csv,estimated_ship_track_projected_on_cable_v12.csv,2026-06-13 20:47:14,time_utc,est_lat,est_lon,est_channel,14164.0,14273.0,est_cable,south,10304,10304,2021-11-01 17:48:10.339000+00:00,2021-11-01 18:16:40.839000+00:00,0.2645049362833022,0.39057896648598006,0.8141739897160677,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-21 14:09:16,time_utc,est_cable_lat,est_cable_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.2658093921735858,0.3809561397143767,0.8164521045163621,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-19 15:07:20,time_utc,est_cable_lat,est_cable_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.2658093921735858,0.3809561397143767,0.8164521045163621,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-18 15:20:14,time_utc,est_cable_lat,est_cable_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.2658093921735858,0.3809561397143767,0.8164521045163621,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-13 20:47:30,time_utc,est_cable_lat,est_cable_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.2658093921735858,0.3809561397143767,0.8164521045163621,0.06418261797400714
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-18 15:20:14,time_utc,gt_cable_lat,est_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26585949316208174,0.38093580380202463,0.8148253413073894,0.06343654681011646
D:\DAS\_ship_position_estimation_from_das\run_20260618_120347\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-18 15:20:14,time_utc,gt_cable_lat,est_ship_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26585949316208174,0.38093580380202463,0.8148253413073894,0.06343654681011646
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-13 20:47:30,time_utc,gt_cable_lat,est_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26585949316208174,0.38093580380202463,0.8148253413073894,0.06343654681011646
D:\DAS\_ship_position_estimation_from_das\run_20260613_172525\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-13 20:47:30,time_utc,gt_cable_lat,est_ship_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26585949316208174,0.38093580380202463,0.8148253413073894,0.06343654681011646
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-21 14:09:16,time_utc,gt_cable_lat,est_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26585961534342845,0.3810350444626605,0.8150903005614403,0.06366813411066817
D:\DAS\_ship_position_estimation_from_das\run_20260621_104743\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-21 14:09:16,time_utc,gt_cable_lat,est_ship_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26585961534342845,0.3810350444626605,0.8150903005614403,0.06366813411066817
D:\DAS\_ship_position_estimation_from_das\run_20260619_114653\tables\estimate_vs_groundtruth_joined.csv,estimate_vs_groundtruth_joined.csv,2026-06-19 15:07:20,time_utc,gt_cable_lat,est_lon,est_channel,14176.0,14257.0,est_cable,south,7844,7844,2021-11-01 17:51:30.339000+00:00,2021-11-01 18:12:48.839000+00:00,0.26585961534342845,0.3810350444626605,0.8150903005614403,0.06366813411066817
